date,GDPGrowth,rfnom,inflation,a,nua,phi,OutputGap,LTMpi
1970-07-01,0.00184449150169567,0.0696193418800571,0.058063800954761,-0.102419347532919,0.277702595143569,0.0108037385026959,-0.00598305030543653,0.036425569414406
1970-08-01,0.00184449150169567,0.0641009254065236,0.0526437334854216,-0.0464401575827498,0.278995512321651,0.00827452580472744,-0.00598305030543653,0.0347582685040382
1970-09-01,0.00184449150169567,0.0610010215573989,0.055059777183027,-0.0640504643492001,0.280630761193147,0.00940194505428434,-0.00598305030543653,0.0349064267980718
1970-10-01,0.00184449150169567,0.0601539228197471,0.054772489654118,-0.0600001757766669,0.282256476350819,0.00680001953717697,-0.0245107587309217,0.0347884148718781
1970-11-01,0.00184449150169567,0.0544881852840698,0.0544881852840696,-0.0562168335583086,0.283684220506939,0.00666735214384984,-0.0245107587309217,0.0344103521433554
1970-12-01,0.00184449150169567,0.0478373294141601,0.0542068178364266,-0.0524793411057823,0.285223538041786,0.00653605523188348,-0.0245107587309217,0.0340236640691542
1971-01-01,0.0323967370289116,0.0405659617466618,0.0515578096648498,-0.0455073505075746,0.286731122700491,0.00780366144849391,-0.00571375620272217,0.0336688897244578
1971-02-01,0.0323967370289116,0.0365247746823722,0.0487901641694317,-0.0457669024154042,0.28799579422427,0.0065121712281074,-0.00571375620272217,0.0334829385773396
1971-03-01,0.0323967370289116,0.0364283566135514,0.0460439385014064,-0.0499974401361242,0.288949068131853,0.0052306763259963,-0.00571375620272217,0.0334447460460983
1971-04-01,0.0323967370289116,0.0407579924721678,0.0407180930187847,-0.0624396449508008,0.289748866544076,0.00233860781781789,-0.00876801669251561,0.0336157391098372
1971-05-01,0.0323967370289116,0.0452601314048646,0.0430991924818516,-0.0540530953526728,0.290545260505008,0.00344972073867771,-0.00876801669251561,0.0338897474287454
1971-06-01,0.0323967370289116,0.0479326537553027,0.0453478199784591,-0.050823854385334,0.291248015126145,0.00449901712651658,-0.00876801669251561,0.0340228400598421
1971-07-01,0.0323967370289116,0.0517381954044144,0.0426664463189028,-0.043527486072488,0.291812460390208,0.00318705919148269,-0.00922391827704147,0.0341628057894648
1971-08-01,0.0323967370289116,0.0542040540135122,0.0451204352804694,-0.0480240967585122,0.292187113497064,0.00433218516590626,-0.00922391827704147,0.0343141645063077
1971-09-01,0.0323967370289116,0.0540145883062383,0.040005334613699,-0.0250283906535271,0.292398806385955,0.00194528174985713,-0.00922391827704147,0.0340842726749498
1971-10-01,0.0323967370289116,0.0506931143155182,0.0373642467448678,-0.0133508465226601,0.292586193219383,-0.000119685016253229,-0.0154742302177387,0.0339278064284472
1971-11-01,0.0323967370289116,0.0479326537553027,0.032300944788321,0.000350453192564175,0.292874555701987,-0.0024824171546611,-0.0154742302177387,0.0338427295367455
1971-12-01,0.0323967370289116,0.0405659617466618,0.0321412092117969,0.000596193089285361,0.293184779751288,-0.00255695594052446,-0.0154742302177387,0.033846256613812
1972-01-01,0.0512205604304323,0.0344980404075674,0.0321412092117969,0.000497950392550816,0.293440521435216,-0.00124061262487231,-0.00559167400073749,0.0338489001839977
1972-02-01,0.0512205604304323,0.0324671901375014,0.0344861760711693,0.00976381109290617,0.293448453632148,-0.000146360571629325,-0.00559167400073749,0.0339606006202249
1972-03-01,0.0512205604304323,0.0375847603272712,0.0344014267173325,0.00867090092106814,0.293344638648576,-0.000185907891488583,-0.00559167400073749,0.0339031708654101
1972-04-01,0.0512205604304323,0.0408539940082661,0.0343170929241293,0.00781391796899805,0.293496234910375,0.00171544103860519,0.00897830913470636,0.03387177356751
1972-05-01,0.0512205604304323,0.0418135028134103,0.0317486983145806,0.00352751331248969,0.29370859551712,0.000516928972729355,0.00897830913470636,0.0338531331019007
1972-06-01,0.0512205604304323,0.0436340370200613,0.0267330621970691,-0.00208149490389815,0.293902497375239,-0.00182356044526417,0.00897830913470636,0.0338423413503109
