date,RP1,RP2,RP3,RP6,RP12
6/5/2003,0.039423293,0.039811222,0.039746585,0.038601234,0.037658452
6/6/2003,0.041089701,0.041082882,0.040959311,0.039620285,0.038178719
6/9/2003,0.044697326,0.044462029,0.043821068,0.041472722,0.03945439
6/10/2003,0.039542487,0.040084152,0.04031703,0.038945353,0.037581941
6/11/2003,0.037755064,0.038464846,0.038675324,0.037566411,0.036446717
6/12/2003,0.038321629,0.038679384,0.038716356,0.037655511,0.036689205
6/13/2003,0.039962775,0.039865409,0.040273338,0.038700698,0.037286108
6/16/2003,0.038119738,0.036854702,0.037234272,0.036305393,0.03530841
6/17/2003,0.036852474,0.037014233,0.037394431,0.036553281,0.035678962
6/18/2003,0.036399045,0.036673859,0.036892778,0.03633696,0.035388211
6/19/2003,0.036032305,0.036861276,0.037167727,0.036577134,0.035701106
6/20/2003,0.034437124,0.035484153,0.036381961,0.035700137,0.035211506
6/23/2003,0.038796209,0.038577689,0.038623775,0.037715293,0.036352892
6/24/2003,0.039577182,0.039276675,0.039870416,0.038285812,0.036760662
6/25/2003,0.040094994,0.04065758,0.040456891,0.039118412,0.037573345
6/26/2003,0.035251702,0.036954827,0.037966943,0.036942341,0.036553711
6/27/2003,0.034698783,0.037884741,0.038828343,0.038182582,0.037346929
6/30/2003,0.036261498,0.038070663,0.038853966,0.038094255,0.037502221
7/1/2003,0.035033346,0.037553663,0.03857047,0.037752042,0.037380092
7/2/2003,0.034013178,0.036440255,0.037660558,0.037438856,0.036444488
7/3/2003,0.035038799,0.037290879,0.038431615,0.038050114,0.037370871
7/7/2003,0.036710422,0.03727648,0.037498725,0.036902012,0.036373283
7/8/2003,0.034344407,0.035987344,0.036794867,0.036726333,0.0363124
7/9/2003,0.033199539,0.035638484,0.036600499,0.036662618,0.036299525
7/10/2003,0.033776713,0.036959637,0.037770496,0.03730109,0.037103443
7/11/2003,0.031883926,0.035008729,0.036004309,0.036204086,0.036503306
7/14/2003,0.035476043,0.036216609,0.036531935,0.036224525,0.03611289
7/15/2003,0.035052351,0.036382137,0.036827652,0.036596284,0.036405889
7/16/2003,0.036520483,0.037789352,0.038030657,0.037412792,0.036853694
7/17/2003,0.037700751,0.038987695,0.03919368,0.038507993,0.037570647
7/18/2003,0.033678124,0.03532742,0.036250076,0.036400593,0.036124823
7/21/2003,0.036664978,0.037929953,0.037449665,0.038063563,0.037622015
7/22/2003,0.034058553,0.035643021,0.036597422,0.036582449,0.036637766
7/23/2003,0.032630442,0.034574796,0.03544155,0.036078631,0.036356966
7/24/2003,0.03296738,0.034821958,0.03571359,0.036487022,0.036804672
7/25/2003,0.030062585,0.032212589,0.033412022,0.034749716,0.03568071
7/28/2003,0.031771913,0.032842949,0.034229494,0.03504287,0.035667236
7/29/2003,0.032523389,0.033564822,0.03474326,0.035313687,0.036156475
7/30/2003,0.033219182,0.034157304,0.035274922,0.035720508,0.036317976
7/31/2003,0.035582995,0.036076662,0.036898219,0.036634832,0.037105335
8/1/2003,0.039965403,0.040604393,0.041126663,0.039966609,0.039524755
8/4/2003,0.041332196,0.042183719,0.042607235,0.041165579,0.040572405
8/5/2003,0.048944105,0.048379316,0.04789193,0.045388941,0.04336248
8/6/2003,0.043454995,0.044999941,0.0456361,0.044140182,0.043155018
8/7/2003,0.038573539,0.041089987,0.042353386,0.041729888,0.041108308
8/8/2003,0.036764345,0.03963336,0.04112547,0.040639047,0.04033635
8/11/2003,0.035529658,0.040189612,0.041311661,0.040407327,0.040169084
8/12/2003,0.029665274,0.035855665,0.037674386,0.037870582,0.038270116
8/13/2003,0.031413748,0.036918356,0.038806576,0.038811919,0.038820432
8/14/2003,0.031297595,0.036440821,0.038531584,0.03871866,0.038728213
8/15/2003,0.029699685,0.036521751,0.038817837,0.038881961,0.039402317
8/18/2003,0.029810362,0.035590579,0.038020787,0.037951928,0.038715193
8/19/2003,0.028474193,0.035547978,0.03759192,0.037961498,0.038240943
8/20/2003,0.028677277,0.034849883,0.037907878,0.037854482,0.038915927
8/21/2003,0.028734974,0.034651021,0.037023737,0.037440034,0.038447831
8/22/2003,0.031173034,0.036752243,0.038911478,0.038365865,0.038790686
8/25/2003,0.034749247,0.037936252,0.039120919,0.038799829,0.039103849
8/26/2003,0.034636856,0.039142981,0.040672111,0.039737038,0.039896034
8/27/2003,0.033477924,0.037919307,0.040153957,0.039581806,0.039996579
8/28/2003,0.031289585,0.0362526,0.038474126,0.038253924,0.039314096
8/29/2003,0.031388965,0.035994707,0.037951346,0.03792801,0.03846493
9/2/2003,0.032671756,0.035283108,0.037177454,0.036750964,0.037848762
9/3/2003,0.034484958,0.036983388,0.03839872,0.036864837,0.038251615
9/4/2003,0.031768151,0.034813043,0.036895708,0.036421194,0.038193455
9/5/2003,0.029840678,0.034034627,0.036416994,0.035684025,0.037993738
9/8/2003,0.030449665,0.033078269,0.035481451,0.035643306,0.037402119
9/9/2003,0.032450129,0.036272728,0.038039349,0.03664092,0.037979324
9/10/2003,0.036296941,0.040441238,0.041210756,0.039235206,0.039590712
9/11/2003,0.033735217,0.038153031,0.040057085,0.038868534,0.039713632
9/12/2003,0.032064338,0.036870074,0.039708464,0.038816273,0.03921758
9/15/2003,0.034042024,0.038716837,0.040859135,0.039068833,0.039536384
9/16/2003,0.029664595,0.035178846,0.037464122,0.037753496,0.038520986
9/17/2003,0.030048441,0.035625221,0.037600146,0.038050544,0.038357028
9/18/2003,0.028210786,0.032599441,0.035639598,0.035762479,0.037029314
9/19/2003,0.028286836,0.032462792,0.035446279,0.036018727,0.037106702
9/22/2003,0.034990323,0.038370905,0.039259276,0.038879475,0.037237547
9/23/2003,0.034066677,0.037346423,0.038896636,0.039052833,0.037795328
9/24/2003,0.040678094,0.043188366,0.043974485,0.042547908,0.039882429
9/25/2003,0.044722487,0.046972939,0.047283685,0.044990683,0.041283051
9/26/2003,0.044374596,0.047584353,0.048496366,0.046153988,0.042468982
9/29/2003,0.042329995,0.04463059,0.04576913,0.044378008,0.04147559
9/30/2003,0.046941155,0.04853332,0.048723906,0.046616169,0.043078313
10/1/2003,0.039933851,0.041821742,0.043078386,0.042215708,0.040503035
10/2/2003,0.038919635,0.040860865,0.041854059,0.041551089,0.0401601
10/3/2003,0.034357825,0.037442506,0.03920358,0.039631679,0.038820955
10/6/2003,0.034531178,0.036783954,0.038045564,0.03855244,0.038079123
10/7/2003,0.033804361,0.035923762,0.037082991,0.03760555,0.037319936
10/8/2003,0.033952957,0.036192306,0.037193761,0.037670108,0.037604055
10/9/2003,0.032266542,0.035108328,0.036251323,0.036832258,0.036814716
10/10/2003,0.031195776,0.033772726,0.035154449,0.036614065,0.036648282
10/13/2003,0.028324697,0.03317004,0.034631671,0.036234884,0.036386612
10/14/2003,0.027483997,0.032814902,0.03422147,0.035722327,0.035934271
10/15/2003,0.028603767,0.032748315,0.034049053,0.035580035,0.035765368
10/16/2003,0.026745513,0.031864895,0.033393928,0.035152677,0.035537538
10/17/2003,0.028456709,0.03265246,0.033816555,0.035268401,0.035692912
10/20/2003,0.026315792,0.030860404,0.032018862,0.034140743,0.034936027
10/21/2003,0.024851575,0.028597142,0.029668724,0.032792517,0.034118833
10/22/2003,0.028479151,0.032325161,0.032885425,0.035150029,0.03563886
10/23/2003,0.028163042,0.031930584,0.032298585,0.034378265,0.034982142
10/24/2003,0.028253795,0.032256311,0.032969377,0.035174915,0.035687971
10/27/2003,0.029334868,0.031933275,0.032359835,0.034858263,0.03538024
10/28/2003,0.02538767,0.027791586,0.02902868,0.032375784,0.033603724
10/29/2003,0.024329008,0.02664356,0.028136148,0.031331749,0.032950405
10/30/2003,0.024309976,0.02635686,0.027924357,0.031303355,0.032883809
10/31/2003,0.023087994,0.02489567,0.026420134,0.030223843,0.031678057
11/3/2003,0.024738041,0.025569222,0.026868282,0.029972746,0.031559905
11/4/2003,0.024806977,0.025929973,0.027242348,0.030195713,0.031771
11/5/2003,0.025907297,0.026673249,0.027707705,0.030284878,0.031998279
11/6/2003,0.025454777,0.026001585,0.027253924,0.030130576,0.031815288
11/7/2003,0.025860257,0.026474656,0.027759756,0.030351117,0.031685952
11/10/2003,0.028122656,0.027967404,0.02900887,0.031077508,0.032152389
11/11/2003,0.0277636,0.027937435,0.02922809,0.031302351,0.032417858
11/12/2003,0.025235397,0.0260697,0.02751303,0.029757015,0.031146784
11/13/2003,0.024306578,0.025237702,0.026867253,0.029233977,0.030762808
11/14/2003,0.02600374,0.026328284,0.028016502,0.030124694,0.031534326
11/17/2003,0.031094456,0.029666383,0.030717814,0.0320259,0.032867824
11/18/2003,0.033490472,0.031262324,0.03214887,0.03310519,0.033474809
11/19/2003,0.03177413,0.031221963,0.031871748,0.032828267,0.032631757
11/20/2003,0.03404121,0.033012458,0.033328375,0.034049813,0.03387029
11/21/2003,0.032225995,0.032826378,0.033286274,0.033835119,0.033621674
11/24/2003,0.027070972,0.02862639,0.029426158,0.031657895,0.032171858
11/25/2003,0.025011932,0.026896966,0.027531971,0.030163148,0.030805675
11/26/2003,0.023446605,0.02590547,0.026698407,0.02976449,0.030477274
11/28/2003,0.023967765,0.025741308,0.027109445,0.030006565,0.030808967
12/1/2003,0.025424415,0.026063305,0.027139158,0.029580934,0.030481916
12/2/2003,0.024646531,0.025870035,0.027164178,0.02954656,0.030634019
12/3/2003,0.025863731,0.026741814,0.027751545,0.030061209,0.030847232
12/4/2003,0.024763528,0.02602081,0.027261984,0.029651719,0.030289663
12/5/2003,0.02649483,0.027616799,0.028643301,0.030412536,0.030911166
12/8/2003,0.025314263,0.026239249,0.027490488,0.0295179,0.030321759
12/9/2003,0.028434375,0.028644633,0.029655575,0.031004786,0.03143551
12/10/2003,0.028570971,0.029333838,0.030399475,0.031738512,0.031561526
12/11/2003,0.024900448,0.026664411,0.028532632,0.030175947,0.03056699
12/12/2003,0.024019995,0.026015877,0.027657639,0.028746995,0.029380294
12/15/2003,0.026300605,0.027589805,0.02908845,0.029350477,0.029414824
12/16/2003,0.022608382,0.024730056,0.026864245,0.027827277,0.028152324
12/17/2003,0.021466011,0.022915362,0.02543864,0.027318411,0.027587575
12/18/2003,0.023791043,0.024170693,0.026189465,0.027385169,0.027406489
12/19/2003,0.024023744,0.025292282,0.02649828,0.027406904,0.027171883
12/22/2003,0.025760748,0.02559669,0.02646357,0.027122502,0.02680646
12/23/2003,0.024272003,0.024607863,0.026035803,0.026372062,0.026208596
12/24/2003,0.024979128,0.025310973,0.026945907,0.026569304,0.026037094
12/26/2003,0.027029538,0.027530585,0.028398342,0.028044187,0.026889064
12/29/2003,0.025979665,0.026717859,0.027792825,0.027111617,0.026498626
12/30/2003,0.028117406,0.0282062,0.028423366,0.027579578,0.026771566
12/31/2003,0.02964181,0.029705019,0.029696077,0.028265261,0.027382389
1/2/2004,0.02944365,0.029752155,0.02996089,0.028671103,0.027902951
1/5/2004,0.027448941,0.028414841,0.02871033,0.027879248,0.027289025
1/6/2004,0.024578114,0.025304277,0.025209941,0.024765148,0.025320408
1/7/2004,0.021761996,0.023544733,0.024162698,0.023830793,0.023287097
1/8/2004,0.022675469,0.023473912,0.023097429,0.021800901,0.020775591
1/9/2004,0.024867538,0.025925752,0.025626381,0.024342949,0.023455919
1/12/2004,0.025270928,0.026467311,0.025967065,0.024613775,0.023811981
1/13/2004,0.028587541,0.028287261,0.027736777,0.026649945,0.024769953
1/14/2004,0.025287758,0.027025156,0.026913129,0.026200312,0.024785035
1/15/2004,0.021396667,0.025150112,0.025236269,0.024793537,0.023839249
1/16/2004,0.019872786,0.024446162,0.024749705,0.024526608,0.023810901
1/20/2004,0.020722104,0.024420993,0.024147165,0.024378733,0.023558402
1/21/2004,0.018344333,0.022365829,0.022664273,0.023095388,0.022850739
1/22/2004,0.019649056,0.023306036,0.023617006,0.023987487,0.023716021
1/23/2004,0.019871465,0.023867007,0.024280164,0.024594135,0.024135144
1/26/2004,0.01895915,0.022196278,0.022891839,0.023687231,0.023573515
1/27/2004,0.021332818,0.02448136,0.024677288,0.025092739,0.024673428
1/28/2004,0.025847413,0.028444387,0.028408149,0.027810749,0.026334033
1/29/2004,0.026297581,0.029539963,0.029566559,0.029398396,0.028363258
1/30/2004,0.024629654,0.028623627,0.029335755,0.029431489,0.028145338
2/2/2004,0.026435199,0.029014227,0.029515423,0.029362136,0.02810138
2/3/2004,0.027215898,0.029490091,0.03025444,0.03062197,0.029448334
2/4/2004,0.029096217,0.031849125,0.032643527,0.032430496,0.030800974
2/5/2004,0.028247971,0.030802477,0.031708677,0.03188257,0.030702265
2/6/2004,0.023069326,0.026377831,0.027989401,0.029190915,0.029125238
2/9/2004,0.024269503,0.026408397,0.027746344,0.028960499,0.028862534
2/10/2004,0.022860389,0.025656478,0.027225963,0.028475378,0.028505171
2/11/2004,0.021265084,0.024252579,0.025813227,0.027206351,0.027425052
2/12/2004,0.021257289,0.024753863,0.026440241,0.027803999,0.027927731
2/13/2004,0.022151395,0.025521164,0.027142526,0.028326839,0.028335604
2/17/2004,0.02134858,0.024777539,0.026233588,0.027484502,0.027520308
2/18/2004,0.022049919,0.025616852,0.027044121,0.028029709,0.028016967
2/19/2004,0.022675876,0.02602693,0.027501668,0.028566923,0.028610633
2/20/2004,0.023039315,0.026340446,0.027585679,0.028656907,0.028979051
2/23/2004,0.023717838,0.026491651,0.027349306,0.029315969,0.029380378
2/24/2004,0.022584906,0.025364295,0.026912643,0.029210487,0.029875443
2/25/2004,0.020014712,0.023300148,0.025418377,0.027910198,0.028727953
2/26/2004,0.019687709,0.023206512,0.025416359,0.028014695,0.029145572
2/27/2004,0.018805125,0.02246326,0.024417791,0.02714396,0.028307087
3/1/2004,0.018931875,0.021677193,0.023906378,0.026544947,0.027758278
3/2/2004,0.019794658,0.022435108,0.024392142,0.02665759,0.02775279
3/3/2004,0.019625212,0.022013605,0.024091671,0.026900616,0.02788549
3/4/2004,0.018853803,0.020908115,0.02298442,0.025875128,0.027171369
3/5/2004,0.019067686,0.021411483,0.023539187,0.026064777,0.02768964
3/8/2004,0.022711052,0.024206688,0.025961364,0.027718271,0.02890122
3/9/2004,0.026102788,0.027110084,0.028454928,0.029707167,0.030745081
3/10/2004,0.031768434,0.031148449,0.032275083,0.032370811,0.032203436
3/11/2004,0.038953786,0.037533204,0.037742373,0.035909835,0.03432153
3/12/2004,0.03039542,0.030887672,0.032130285,0.032051789,0.031622741
3/15/2004,0.040045353,0.039051065,0.038634351,0.036859312,0.034917592
3/16/2004,0.037455665,0.037211185,0.037856705,0.036589983,0.035049625
3/17/2004,0.029298236,0.032034694,0.033467389,0.033201975,0.032965474
3/18/2004,0.030495094,0.032907722,0.034048923,0.034355789,0.033850195
3/19/2004,0.032620025,0.03473194,0.036772882,0.036375375,0.035306976
3/22/2004,0.041144248,0.04191226,0.042067375,0.040130493,0.03640973
3/23/2004,0.037370686,0.039324493,0.040553043,0.039738457,0.036302497
3/24/2004,0.034740892,0.037056253,0.03922534,0.03930952,0.037614517
3/25/2004,0.0284452,0.031611606,0.034323542,0.035504003,0.035986772
3/26/2004,0.02639383,0.028883978,0.031738088,0.033697784,0.034618827
3/29/2004,0.024438183,0.026444384,0.028730438,0.031336226,0.033148271
3/30/2004,0.023840379,0.026099849,0.028635939,0.030892738,0.032650617
3/31/2004,0.025351462,0.02712303,0.029134592,0.031496333,0.033112544
4/1/2004,0.024943249,0.026598529,0.028739832,0.030891419,0.032687271
4/2/2004,0.021763685,0.024138437,0.026340269,0.029255704,0.031315672
4/5/2004,0.020143148,0.022831753,0.025219582,0.028078539,0.030474328
4/6/2004,0.021239061,0.023869457,0.02610199,0.02880279,0.030959875
4/7/2004,0.022502524,0.025414342,0.027611656,0.030151376,0.032058662
4/8/2004,0.024394257,0.026703103,0.028428668,0.030724439,0.032705011
4/12/2004,0.021442362,0.026209679,0.027979703,0.030299997,0.03237109
4/13/2004,0.025960695,0.030459951,0.031789753,0.033526193,0.03455647
4/14/2004,0.022087434,0.027937294,0.029559633,0.031506694,0.033187931
4/15/2004,0.02170143,0.027133469,0.028979696,0.031224746,0.032901246
4/16/2004,0.019778947,0.0257811,0.02781754,0.030399199,0.032459453
4/19/2004,0.020994041,0.026230394,0.027432881,0.030680009,0.032562442
4/20/2004,0.024964295,0.029908584,0.030735196,0.033006767,0.03442994
4/21/2004,0.021757169,0.02684181,0.028616538,0.031629581,0.033512458
4/22/2004,0.018964766,0.023895099,0.025700977,0.029350658,0.031932828
4/23/2004,0.01757973,0.022225319,0.024358517,0.028444295,0.031282619
4/26/2004,0.019801671,0.023648616,0.0260905,0.029399088,0.03183975
4/27/2004,0.020395711,0.023847,0.026251574,0.029384329,0.031425045
4/28/2004,0.024210014,0.027335106,0.029473788,0.032109579,0.033656948
4/29/2004,0.025193169,0.028481338,0.030550288,0.033614046,0.034816031
4/30/2004,0.026144505,0.029213887,0.031294361,0.034125691,0.035146735
5/3/2004,0.025283467,0.027528967,0.029309007,0.032393351,0.033888163
5/4/2004,0.024878844,0.027401925,0.029394823,0.032354423,0.033752894
5/5/2004,0.022966124,0.025403721,0.027620989,0.030896658,0.032883293
5/6/2004,0.026708286,0.028338573,0.029970523,0.03251223,0.033758402
5/7/2004,0.030276806,0.031897485,0.03329173,0.035025682,0.035328829
5/10/2004,0.034732991,0.034648151,0.035677491,0.03665428,0.036173179
5/11/2004,0.031258866,0.03162513,0.032842693,0.034164822,0.034432834
5/12/2004,0.030232742,0.0309511,0.032249172,0.033947311,0.034648487
5/13/2004,0.032067113,0.031771337,0.033061457,0.034507704,0.034902466
5/14/2004,0.031029207,0.03123922,0.032646539,0.034291267,0.034664222
5/17/2004,0.036778986,0.035417948,0.03630034,0.036608587,0.036205702
5/18/2004,0.033790793,0.033591467,0.034455193,0.035083673,0.035259668
5/19/2004,0.032082002,0.032635691,0.034122318,0.035353613,0.035574864
5/20/2004,0.031599022,0.032762268,0.033807282,0.034933873,0.035190279
5/21/2004,0.030829202,0.031878927,0.033056735,0.0345467,0.034924722
5/24/2004,0.029454998,0.030894016,0.031898265,0.033544715,0.034110927
5/25/2004,0.022904537,0.025191067,0.026554109,0.030195924,0.031731455
5/26/2004,0.022884319,0.02490801,0.026687056,0.029986235,0.031448358
5/27/2004,0.021144982,0.02393811,0.025672205,0.029148317,0.030927507
5/28/2004,0.021521999,0.023846808,0.025779911,0.029312441,0.031064574
6/1/2004,0.024162402,0.025526527,0.027103035,0.030202667,0.031625624
6/2/2004,0.023309387,0.025154333,0.026905506,0.030010826,0.031480729
6/3/2004,0.026402372,0.027567575,0.02901507,0.032051482,0.032982245
6/4/2004,0.02513794,0.027526498,0.029437578,0.032246352,0.033493927
6/7/2004,0.021279946,0.023670974,0.026040117,0.030269174,0.031461533
6/8/2004,0.019885064,0.022472996,0.025125765,0.029126129,0.030122938
6/9/2004,0.021706711,0.023946503,0.026488671,0.030281868,0.03063104
6/10/2004,0.0197307,0.022443564,0.025079146,0.028985789,0.029864026
6/14/2004,0.022892326,0.025416335,0.027760991,0.030443566,0.030863365
6/15/2004,0.020127852,0.023107304,0.026066396,0.02907526,0.029995081
6/16/2004,0.019490632,0.022461891,0.025298674,0.027831415,0.028741694
6/17/2004,0.02044966,0.023221512,0.026532619,0.028633858,0.029190415
6/18/2004,0.020128598,0.022682408,0.026478071,0.028621197,0.028348911
6/21/2004,0.020737202,0.023775434,0.026764913,0.028947635,0.028662787
6/22/2004,0.01852613,0.021867904,0.025138043,0.027546736,0.027892552
6/23/2004,0.017771819,0.020227772,0.023099725,0.025983943,0.026575136
6/24/2004,0.019701083,0.022230112,0.024982659,0.027416237,0.028139099
6/25/2004,0.020882632,0.023448527,0.026669901,0.028711106,0.028934719
6/28/2004,0.023300338,0.025261592,0.028107957,0.029701736,0.029581932
6/29/2004,0.021465156,0.023781751,0.026640183,0.028463667,0.028524363
6/30/2004,0.018931018,0.021584953,0.024406083,0.027117251,0.027923573
7/1/2004,0.020828346,0.02342178,0.026358156,0.028648707,0.028501882
7/2/2004,0.020392918,0.023394147,0.026380835,0.029292353,0.029306515
7/6/2004,0.023839778,0.026492905,0.028748024,0.030616588,0.030761621
7/7/2004,0.022449689,0.025620642,0.02829658,0.030958463,0.031368848
7/8/2004,0.024120686,0.027387937,0.029869054,0.032196229,0.032179322
7/9/2004,0.022815984,0.02686097,0.029603835,0.032106943,0.032259531
7/12/2004,0.019625335,0.028028694,0.030436116,0.032421345,0.032471797
7/13/2004,0.018667061,0.026768342,0.02920255,0.031369164,0.03183132
7/14/2004,0.016947042,0.02634418,0.029378479,0.03199717,0.031998055
7/15/2004,0.019428218,0.027749453,0.030532068,0.032855253,0.032551296
7/16/2004,0.017909789,0.026794162,0.029785559,0.032350921,0.032284918
7/19/2004,0.020359036,0.028597327,0.031299143,0.033346797,0.033044111
7/20/2004,0.017731652,0.025060391,0.027412921,0.030988536,0.031825154
7/21/2004,0.023703743,0.030546846,0.032657956,0.034756833,0.034414574
7/22/2004,0.021821579,0.028398356,0.03088122,0.033413397,0.033544372
7/23/2004,0.02414518,0.03058921,0.032605264,0.034958007,0.034499869
7/26/2004,0.026943293,0.03161651,0.033220615,0.035455747,0.035272006
7/27/2004,0.02426267,0.028725306,0.030574422,0.033439714,0.033798436
7/28/2004,0.023185262,0.027743626,0.029727137,0.032970588,0.033679651
7/29/2004,0.021857456,0.026078239,0.02843699,0.031760392,0.032577259
7/30/2004,0.020836818,0.025293125,0.027715791,0.031160658,0.032372835
8/2/2004,0.021129898,0.024662111,0.026838989,0.030632657,0.031816524
8/3/2004,0.022888064,0.026338772,0.028471082,0.031675839,0.03265282
8/4/2004,0.023411735,0.026959805,0.028958657,0.031732109,0.032901174
8/5/2004,0.029713815,0.03162523,0.032561765,0.03527765,0.035268322
8/6/2004,0.033595807,0.034240377,0.034075372,0.036793932,0.036199838
8/9/2004,0.032077855,0.033256556,0.032827468,0.035807226,0.035539201
8/10/2004,0.027211728,0.030087936,0.030459468,0.033177211,0.033675767
8/11/2004,0.02900263,0.031494763,0.031693257,0.034171373,0.034363118
8/12/2004,0.032233648,0.033401318,0.032508431,0.03631301,0.036044625
8/13/2004,0.028995808,0.031964143,0.031397291,0.035901978,0.036223178
8/16/2004,0.027445853,0.030101145,0.03031786,0.034526156,0.035113367
8/17/2004,0.025855005,0.028502225,0.029447019,0.033597803,0.03470059
8/18/2004,0.023690096,0.026637557,0.027916846,0.031898641,0.03365668
8/19/2004,0.025811625,0.027644912,0.028869902,0.032815611,0.034438589
8/20/2004,0.023061367,0.026808499,0.027935331,0.031814034,0.033590047
8/23/2004,0.022887778,0.025312178,0.027016639,0.030876183,0.032788103
8/24/2004,0.021276346,0.023962096,0.025589539,0.030108456,0.032346233
8/25/2004,0.020280877,0.023166998,0.025290112,0.028974503,0.031357953
8/26/2004,0.019865279,0.02211737,0.024632912,0.02877541,0.031248772
8/27/2004,0.019147448,0.021543048,0.024111916,0.028297145,0.030901456
8/30/2004,0.02212217,0.024035918,0.025952675,0.029394109,0.031580806
8/31/2004,0.021033324,0.023045999,0.025146617,0.028721805,0.031154184
9/1/2004,0.019810605,0.021772254,0.023911826,0.027670119,0.030346719
9/2/2004,0.018473261,0.020412748,0.022815196,0.026755313,0.029560621
9/3/2004,0.01751103,0.020031716,0.022228012,0.026317937,0.029106716
9/7/2004,0.017944302,0.020569552,0.022626349,0.026329882,0.029032705
9/8/2004,0.017808185,0.020599311,0.022780157,0.026186835,0.029020646
9/9/2004,0.017493658,0.019607967,0.02215126,0.025851874,0.02858411
9/10/2004,0.016931241,0.019604679,0.021886512,0.025288089,0.02843269
9/13/2004,0.016271588,0.018629915,0.021147086,0.024215553,0.027181597
9/14/2004,0.016223064,0.019035135,0.021173345,0.024261597,0.026780936
9/15/2004,0.019141627,0.020863084,0.022710604,0.025385711,0.027462322
9/16/2004,0.018664438,0.021236033,0.023617089,0.025329707,0.027638537
9/17/2004,0.017327626,0.020056533,0.022419221,0.024262871,0.026891802
9/20/2004,0.018505718,0.020369623,0.023161546,0.025367293,0.026356457
9/21/2004,0.016640832,0.019165466,0.02165384,0.024088846,0.024145051
9/22/2004,0.019288931,0.020486134,0.023824529,0.025559381,0.029164059
9/23/2004,0.019631677,0.021454549,0.024309088,0.026244927,0.025730269
9/24/2004,0.017993358,0.02036149,0.023267188,0.025308601,0.025638109
9/27/2004,0.019525298,0.021602928,0.024102757,0.026205455,0.027397608
9/28/2004,0.017408836,0.019623152,0.022206178,0.024552789,0.026267187
9/29/2004,0.01594381,0.01846093,0.021224713,0.02393293,0.025958278
9/30/2004,0.016097011,0.018579011,0.021258443,0.02368832,0.025856847
10/1/2004,0.014794195,0.017139324,0.019657009,0.021962249,0.023625015
10/4/2004,0.016941328,0.018711788,0.020460763,0.022285403,0.023758265
10/5/2004,0.017805031,0.019533815,0.021144413,0.023071602,0.024124234
10/6/2004,0.016093941,0.018031057,0.019791927,0.022057818,0.024098359
10/7/2004,0.019213115,0.021118451,0.022279522,0.023327012,0.025305602
10/8/2004,0.020555608,0.022531552,0.023652422,0.0248062,0.026196164
10/11/2004,0.019343097,0.022256127,0.023548884,0.025007701,0.02598399
10/12/2004,0.020433909,0.022680782,0.02343735,0.024370878,0.025428998
10/13/2004,0.021903012,0.023697212,0.024433537,0.02535059,0.025888567
10/14/2004,0.024825934,0.025798749,0.026189753,0.02665597,0.026575642
10/15/2004,0.020733874,0.022641915,0.023990661,0.025612126,0.026086541
10/18/2004,0.019725021,0.021558557,0.022169397,0.024743849,0.025447639
10/19/2004,0.02081061,0.022835308,0.022987098,0.025604395,0.026057082
10/20/2004,0.020175555,0.02210045,0.022891397,0.025480162,0.025980244
10/21/2004,0.018855142,0.020808763,0.021514792,0.024706934,0.025614975
10/22/2004,0.021437276,0.022707864,0.023246046,0.025872393,0.02663308
10/25/2004,0.025195559,0.024989881,0.024865972,0.026736486,0.027121892
10/26/2004,0.024618769,0.024142711,0.023979739,0.025762657,0.026297239
10/27/2004,0.02248912,0.022756347,0.022864617,0.024811223,0.025514029
10/28/2004,0.021458041,0.021782031,0.021998139,0.024534548,0.025324468
10/29/2004,0.023839496,0.023009042,0.023016767,0.024916718,0.025821772
11/1/2004,0.02415107,0.022974428,0.022924319,0.024677019,0.025198749
11/2/2004,0.024099855,0.02281225,0.02278358,0.024529496,0.025190366
11/3/2004,0.017769874,0.018639982,0.019442803,0.022141522,0.023637253
11/4/2004,0.017832763,0.018588418,0.019386304,0.021063417,0.022732779
11/5/2004,0.017333633,0.017699748,0.01844855,0.020920632,0.022847975
11/8/2004,0.018238973,0.01832375,0.018937799,0.02104503,0.022860081
11/9/2004,0.016951212,0.017751481,0.018537061,0.020569698,0.022542246
11/10/2004,0.016318584,0.016925021,0.017918209,0.0203102,0.02235144
11/11/2004,0.01603244,0.01664751,0.017663811,0.019790024,0.021864086
11/12/2004,0.016684713,0.016833438,0.01768888,0.019632058,0.02148571
11/15/2004,0.017217784,0.016755015,0.01785035,0.019793055,0.021788008
11/16/2004,0.016585574,0.017328202,0.018527883,0.020761293,0.022345113
11/17/2004,0.01649675,0.016767421,0.018041107,0.020284892,0.022250172
11/18/2004,0.015892424,0.016296458,0.017590085,0.019626717,0.02184794
11/19/2004,0.016839095,0.017890623,0.019386988,0.021417849,0.023207372
11/22/2004,0.015620037,0.016320564,0.01725257,0.019915439,0.022051951
11/23/2004,0.014992647,0.015758528,0.016950301,0.019993843,0.022216447
11/24/2004,0.014779713,0.015397103,0.017129948,0.020146069,0.022303882
11/26/2004,0.01508511,0.015604242,0.01714543,0.020008788,0.022209165
11/29/2004,0.016521779,0.016986294,0.01837227,0.020654766,0.022493732
11/30/2004,0.016334788,0.017391001,0.018961824,0.021158807,0.023246188
12/1/2004,0.015546928,0.01577012,0.017174767,0.020063417,0.022279721
